AQW00061705          44C    48C    53C    29C    10C     1C     2C     1C     4C     7C    21C    33C
USC00342318           0C     0C     1C     5C    15C    93C   208C   208C    75S     4C     0C     0S
USC00342660           0S     0S     1S     5S    26S   112S   234S   232S    90S     5S     0S     0S
USC00342678           0R     0R -7777R     5R    21R   132R   239R   239R   103R    14R -7777R     0R
USC00342818           0R     0R -7777R     4R    23R   111R   229R   223R    71R     4R     0R     0R
USC00342849           0S     0S     1S     2S    33S   118S   218S   218S    72S     5S     1R     0S
USC00342912           0C     0S     0C     4C    29C   137C   233S   218C    97S     4S     0S     0S
USC00342944           0C     0S     2C     9C    42S   132C   236C   222C    89C     6C -7777S     0C
USC00342993           0R     0R     0R     3R     9R   108R   213R   223R    83R    13R     3R     0R
USC00343286           0Q     0Q     0Q     5Q     6Q    87Q   233Q   215Q    70Q     3Q     0Q     0Q
USC00343304           0S     0S     2S    12S    38S   129S   234S   219S    95S    14S     1S     0S
USC00343353           0R     0R     4R    17R    74S   185S   267R   255S   135S    21R     1R     0R
USC00343358           0S     0S     1S    12S    36S   134S   231S   210R    90S    12S     1S     0S
USC00343489           0S     0S     1S    11S    34S   120S   218S   196S    87S    13S -7777S     0S
USC00343497           0S     0S     0S     3S    28S   101S   219S   213S    60S     2S     0S     0S
USC00343628           0C     0C     2C     8S    43S   147C   227C   207S    96S    14S -7777S     0S
USC00343740           0S     0S     0S     7S    38S   151S   244S   223S    99S    10S     0S     0S
USC00343821           0C -7777C -7777C     5C    20C    97C   219C   218C    79S     5C     0C     0C
USC00343871           0R     0R     1R     5R    36R   122R   230R   208R    85R     7R     1R     0R
USC00343884           0R     0R     1R     3R    11R   103R   227R   238R    90R     1R     0R     0R
USC00344001           0S     0S     1S     3S    26S   122S   237S   245R    99S     7S     0S     0S
USC00344019           0C     0C -7777C     5C    34C   143C   241C   216C    99C     7C -7777C     0C
USC00344055           0S     0S     0C     2S    24C   129C   227C   214C    97C     5C     0C     0C
USC00344098           0Q     0Q     0Q     7Q    10Q    68Q   219Q   198Q    65Q     3Q     0Q     0Q
USC00344235           0R     0R -7777S     3S    19S   109R   243S   233S    90S     5S     0S     0R
USC00344249           0S     0S     4S    21S    78S   192S   267S   255S   129S    17S     1S     0S
USC00344298           0S     0S     1S    18S    57S   157S   246S   212S   115R    18S     0S     0S
USC00344384           0R     0R     0R     1R     9R    79R   215R   238R    99R     5R     0R     0R
USC00344393           0Q     0Q     0Q     6Q     6Q    72Q   185Q   192Q    68Q     3Q     0Q     0Q
USC00344451           0R     0R     0R     2R    16R   131R   232R   230R    98R    11R     0R     0S
USC00344567           0R     0R     0R     3R    11R    64R   202R   205R    79R     0R     0R     0R
USC00344573           0S     0S     0S     6S    30S   142S   238S   223S    97S     5S     0S     0S
USC00344672           0C     0C     0S     1S     3S    43S   180S   191S    59S     1S     0S     0S
USC00344766           0R     0R     1R    10R    51R   138R   225R   170R    89R     5R     1R     0R
USC00344812           0R     0R     1R     5R    12R    58R   187R   181R    55R     1R     0R     0R
USC00344861           0S     0S     0S     4S    32S   134S   238S   226S    93S     6S     0S     0S
USC00344975           0R     0R     0R     2R     3R    43R   150R   188R    58R     0R     0R     0R
USC00345063           0R     0R     1R     5R    45R   148R   254R   247R   104R    14R     0R     0R
USC00345216           0R -7777R     1R     3R    23R   112R   235R   234R    76R     4R     0R     0R
USC00345468           0S -7777S     1S     3S    29S   147S   249S   246S   103S    11S     0S     0S
USC00345509           0C -7777C     4C    20C    65C   169C   256C   248S   122C    15C     1S     0S
USC00345522           0C     0C     3S    12S    12C    85S   217C   210S    83C     7C     0C     0S
USC00345563           0S -7777S     1S     3S    21S   101S   226S   241S    92S     6S     0S     0S
USC00345693           0S -7777S -7777S     5S    20S   113S   238S   235S    95S     5S     0S     0S
USC00345713           0S     0S     1S     5S    24S   128S   243S   247S   102S    10S     0S     0S
USC00345779           0S -7777S     1S     5S    11S    83S   208S   219S    74S     5S     0C     0C
USC00345855           0R     0R     0R     3R     9R    74R   188R   194R    69R     0R     0R     0R
USC00346130           0S     0S     1S     3S     8S    76S   214S   209S    67S     2S     0S     0S
USC00346139           0C     0C -7777S     6C    36C   134C   230C   213C    97C    10C     0C     0C
USC00346278           0S     0S     0S     3S    10S    84S   196S   188S    62S     1S     0S     0S
USC00346386           0R     0R     1R     4R    22R    71R   206R   210R    67R     5R     0R     0R
USC00346485           0R     0R -7777R     4S    15R   109R   235R   231R    89R     4R -7777R     0R
USC00346629           0S     0S -7777S     7S    40S   152S   238S   228S    94S     5S     0S     0S
USC00346638           0S -7777S     1C     2C    16C    94C   220S   221C    74C     2C     0S     0S
USC00346670           0R     0R     0R     4R    18R   108R   226R   224R    93R     6R     0R     0R
USC00346729           0Q     0Q     0Q     7Q     3Q    52Q   190Q   184Q    38Q     0Q     0Q     0Q
USC00346926           0R     0R     1S     4S    27S   131S   242S   240S   102S     5S     0R     0R
USC00346935           0C     0C     0S     7C     9S    82S   210C   211S    78S     3S     0S     0S
USC00347012           0S -7777S -7777S     6S    20S   117S   232S   226S    90S     5S     0S     0S
USC00347080           0Q     0Q     0Q     2Q    13Q   106Q   203Q   215Q   100Q     4Q     0Q     0Q
USC00347254           0R     0R     0R     7R    19R   127R   227R   226R    97R     6R     0R     0R
USC00347309           0R     0R -7777R     1R     7R    66R   189R   208R    70R     0R     0R     0R
USC00347327           0R     0R     0R     2R    10R    82R   207R   234R    67R     4R     0R     0R
USC00347390           0S     0S -7777S     5S    15S   104S   222S   215S    82S     5S     0S     0S
USC00347579           0R     0R     3R     5R    31R    98R   186R   202R    69R     4R     1R     0R
USC00347862           0S     0S     0S     1S     5S    62S   190S   189S    66S     2S     0S     0S
USC00348042           0S     0S     1C     7C    37S   158C   256C   254C   115C    10C     0S     0S
USC00348285           0R     0R     0R     0R     2R    54R   160R   196R    62R -7777R     0R     0R
USC00348380           0C     0C     0S     1C     3C    58S   185C   198S    57S     0S     0S     0S
USC00348501           0C     0C     1C     7S    23S   107S   220S   219S    89S     6S     0S     0S
USC00348506           0R     0R     0R     0R     1R    43R   151R   157R    38R     0R     0R     0R
USC00348677           0S     0S     0S     1S     2S    54S   172R   194S    53S     1S     0S     0R
USC00348708           0C     0S     1S     6C    33C   138S   238C   224C    91C     5C     1C     0C
USC00348769           0Q     0Q     0Q     5Q     7Q    78Q   195Q   189Q    62Q     1Q     0Q     0Q
USC00349017           0S     0S     1S    11S    46S   140S   220R   208S    92S    14S     0S     0R
USC00349023           0S     0S     0S     2C     5C    69C   200S   221S    81S     4S     0S     0C
USC00349101           0Q     0Q     2Q     1Q     7Q    55Q   188Q   198Q    59Q     1Q     0Q     0Q
USC00349203           0S     0R     0S     0R     3R    43R   167R   182R    49R     0R     0S     0S
USC00349247           0R     0R -7777R     2R    10R    75R   204R   208R    68R     1R     0R     0R
USC00349278           0S     0S -7777S     7S    45S   162S   256S   259S   114S     7S     0S     0R
USC00349364           0S     0S     0S     4C    26C   115C   220C   207C    76C     2C     0S     0S
USC00349395           0S -7777S     3S    13S    65S   185S   272S   263S   129S    16S -7777S     0S
USC00349404           0S     0S     0S    11S    47S   145S   245S   216S    98S     9S -7777S     0S
USC00349422           0S     0S -7777S     6S    36S   134C   231S   220S    85S     4S     0S     0S
USC00349445           0R     0S     1S     2S    19S   121S   232R   215R    92R    10R -7777R     0R
USC00349629           0S     0S     2S     8S    39S   127S   238S   229S    93S     7S     0S     0S
USC00349634           0R     0R     0R     1R    22R   114R   236R   231R    96R     4R     0R     0R
USC00349724           0Q     0Q     0Q     3Q     3Q    84Q   209Q   212Q    98Q     8Q     0Q     0Q
USC00350036           0Q     0Q     0Q -7777Q     7Q    23Q   145Q   134Q    28Q -7777Q     0Q     0Q
USC00350118           0S     0S     0S     0R     5R    29R   133R   109R    25R     0R     0R     0S
USC00350145           0Q     0Q     0Q     0Q     0Q     0Q    13Q     7Q     0Q     0Q     0Q     0Q
USC00350189           0R     0R     0R     0R     7R    15R   131R    83R    20R     0R     0R     0R
USC00350197           0S     0S     0S     0S     4S    12S    91S    81S    23S     0S     0S     0S
USC00350265           0R     0S     0S     0R    16R    45R   156R   140S    26S     0S     0S     0R
USC00350304           0S     0S     0S     0S    10S    32S   129S   115S    46S     2S     0S     0S
USC00350356           0C     0C     0S     0S -7777S     3S    43S    35S     7S     0S     0S     0C
USC00350471           0S     0S     0S     0S     0S     0S     0S     0S     1S     0S     0S     0S
USC00350501           0C     0C     0C     0C     5C    16C   115S    99C    24C     1C     0C     0C
USC00350595           0S     0S     0R -7777R     8R    19R    51R    48R    18R     0R     0R     0R
USC00350652           0S     0C     0S -7777C    12S    20S    77S    78S    33S     1S     0S     0S
USC00350694           0S     0S     0S     0S     1S     7S    44S    41S     9S     0S     0S     0S
USC00350699           0R     0R     0R     0R     1R     4R    40R    42R     8R     1R     0R     0R
USC00350723           0S     0S     0S     0S    11R    33R   180S   154R    49R     2R     0R     0R
USC00350856           0R     0R     0R     0R     1R    12R    63R    70R    11R     1R     0R     0R
USC00350858           0C     0S     0S -7777S    17S    47S   162S   144C    24C     0C     0C     0C
USC00350897           0S     0S     0S     0S     3S    11S    38S    35S    10S     0S     0S     0S
USC00351055           0R     0R     0R     0R     1R     5R     2R     1R     4R     2R     0R     0R
USC00351058           0Q     0Q     0Q     0Q     0Q     0Q     1Q     2Q     3Q     5Q     0Q     0Q
USC00351067           0C     0C     0S     0S     1C     3S    43C    35S     6C     0C     0C     0C
USC00351174           0R     0R     0R     1R    15R    90R   223R   186R    50R     2R     0R     0R
USC00351433           0S     0S     0C     0C     4C     6S    23C    26S    11C     1C     0C     0C
USC00351448           0S     0S     0S     5S    39S    93S   222S   221S   140S    22S     0S     0S
USC00351546           0R     0R     0R     0R     1R     6S    56R    48R    13R     0R     0R     0R
USC00351574           0S     0S     0S     0S     3S    13S    85S    70S    19S     0C     0S     0S
USC00351643           0C     0C     0C     0C     1C     6C    12C    13C     4C     0C     0C     0S
USC00351682           0C     0C     0S     0S     0S     2C     1S     2S     3S -7777C     0C     0C
USC00351765           0S     0C     0C     0C     2C     8C    69S    58C    10C     0C     0C     0S
USC00351836           0C     0C     0C -7777C     1C     1S     1C     0C     4C     2C     0C     0C
USC00351862           0S     0C     0S     0S     3C    10C    50C    56C    18C     1C     0C     0C
USC00351877           0S     0S     0S     0S     4S    10S    46S    46S    15S     0S     0S     0S
USC00351897           0S     0S     0S     0S     2S    11S    43S    48S    18S     1S     0S     0S
USC00351902           0S     0S     0S     0S     3S     7S    30S    32S    16S     1S     0S     0S
USC00351914           0Q     0Q     0Q     0Q     5Q    17Q    51Q    85Q    27Q     0Q     0Q     0Q
USC00351926           0R     0R     0R     0R     2R    12R   105R    91R    20R     0R     0R     0R
